#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AADACL4	LY6G6C	9606.ENSP00000365395	9606.ENSP00000364978	0	0	0	0	0	0	0	0.187	0.187
ANKRD1	TGFBI	9606.ENSP00000360762	9606.ENSP00000416330	0	0	0	0	0.090	0	0	0.155	0.199
ANKRD1	PRKAG3	9606.ENSP00000360762	9606.ENSP00000397133	0	0	0	0	0.163	0.056	0	0.069	0.200
ANKRD1	MYC	9606.ENSP00000360762	9606.ENSP00000479618	0	0	0	0	0	0.057	0	0.193	0.206
ANKRD1	MYOM3	9606.ENSP00000360762	9606.ENSP00000363557	0	0	0	0	0.063	0	0	0.194	0.213
ANKRD1	POTEG	9606.ENSP00000360762	9606.ENSP00000448062	0	0	0.438	0.618	0	0.103	0	0	0.244
ANKRD1	MATN4	9606.ENSP00000360762	9606.ENSP00000361842	0	0	0	0	0	0.108	0	0.204	0.259
ANKRD1	ANKRD22	9606.ENSP00000360762	9606.ENSP00000360998	0	0	0.437	0	0	0	0	0.103	0.473
ANKRD22	RNF122	9606.ENSP00000360998	9606.ENSP00000256257	0	0	0	0	0	0	0	0.272	0.272
ANKRD22	TLR2	9606.ENSP00000360998	9606.ENSP00000260010	0	0	0	0	0.137	0.072	0	0	0.164
ANKRD22	LHX4	9606.ENSP00000360998	9606.ENSP00000263726	0	0	0	0	0.062	0.065	0	0.151	0.190
ANKRD22	RAB20	9606.ENSP00000360998	9606.ENSP00000267328	0	0	0	0	0	0.160	0	0.055	0.172
ANKRD22	MPZL2	9606.ENSP00000360998	9606.ENSP00000278937	0	0	0	0	0.085	0	0	0.193	0.230
ANKRD22	SLAMF8	9606.ENSP00000360998	9606.ENSP00000289707	0	0	0	0	0.139	0	0	0.315	0.385
ANKRD22	C10orf10	9606.ENSP00000360998	9606.ENSP00000298295	0	0	0	0	0	0	0	0.169	0.169
ANKRD22	RIPK4	9606.ENSP00000360998	9606.ENSP00000332454	0	0	0.220	0.655	0	0.120	0	0.123	0.200
ANKRD22	UBL4B	9606.ENSP00000360998	9606.ENSP00000334044	0	0	0	0	0.053	0.144	0	0	0.154
ANKRD22	S100A9	9606.ENSP00000360998	9606.ENSP00000357727	0	0	0	0	0.131	0	0	0.107	0.191
ANKRD22	CH25H	9606.ENSP00000360998	9606.ENSP00000360918	0	0	0	0	0	0.056	0	0.182	0.194
ANKRD22	VSIG4	9606.ENSP00000360998	9606.ENSP00000363869	0	0	0	0	0.088	0	0	0.138	0.180
ANKRD22	CASZ1	9606.ENSP00000360998	9606.ENSP00000366221	0	0	0	0	0	0	0	0.236	0.236
ANKRD22	CDKN1A	9606.ENSP00000360998	9606.ENSP00000384849	0	0	0	0	0	0	0	0.296	0.296
ANKRD22	POTEG	9606.ENSP00000360998	9606.ENSP00000448062	0	0	0.414	0	0	0.103	0	0	0.451
ANXA8	GPRC5A	9606.ENSP00000478026	9606.ENSP00000014914	0	0	0	0	0.111	0	0	0.094	0.161
ANXA8	TIMP1	9606.ENSP00000478026	9606.ENSP00000218388	0	0	0	0	0.064	0	0	0.201	0.220
ANXA8	SERPINE1	9606.ENSP00000478026	9606.ENSP00000223095	0	0	0	0	0.090	0	0	0.230	0.269
ANXA8	CCL2	9606.ENSP00000478026	9606.ENSP00000225831	0	0	0	0	0	0	0	0.292	0.292
ANXA8	COL1A1	9606.ENSP00000478026	9606.ENSP00000225964	0	0	0	0	0	0	0	0.158	0.157
ANXA8	LOX	9606.ENSP00000478026	9606.ENSP00000231004	0	0	0	0	0.064	0	0	0.181	0.200
ANXA8	TLR2	9606.ENSP00000478026	9606.ENSP00000260010	0	0	0	0	0	0	0	0.247	0.247
ANXA8	THBS1	9606.ENSP00000478026	9606.ENSP00000260356	0	0	0	0	0.081	0	0	0.203	0.236
ANXA8	IL1B	9606.ENSP00000478026	9606.ENSP00000263341	0	0	0	0	0	0	0	0.450	0.450
ANXA8	BCL2A1	9606.ENSP00000478026	9606.ENSP00000267953	0	0	0	0	0	0	0	0.216	0.216
ANXA8	FCGR2A	9606.ENSP00000478026	9606.ENSP00000271450	0	0	0	0	0	0	0	0.206	0.206
ANXA8	WNT3A	9606.ENSP00000478026	9606.ENSP00000284523	0	0	0	0	0	0	0	0.167	0.167
ANXA8	F3	9606.ENSP00000478026	9606.ENSP00000334145	0	0	0	0	0	0	0	0.344	0.343
ANXA8	PLAUR	9606.ENSP00000478026	9606.ENSP00000339328	0	0	0	0	0	0	0	0.350	0.349
ANXA8	SFN	9606.ENSP00000478026	9606.ENSP00000340989	0	0	0	0	0.136	0.084	0	0.225	0.333
ANXA8	CD163	9606.ENSP00000478026	9606.ENSP00000352071	0	0	0	0	0.049	0	0	0.153	0.160
ANXA8	CR2	9606.ENSP00000478026	9606.ENSP00000356024	0	0	0	0	0	0	0	0.167	0.167
ANXA8	S100A8	9606.ENSP00000478026	9606.ENSP00000357722	0	0	0	0	0	0.290	0	0.142	0.364
ANXA8	S100A9	9606.ENSP00000478026	9606.ENSP00000357727	0	0	0	0	0	0.290	0	0.230	0.429
ANXA8	GADD45A	9606.ENSP00000478026	9606.ENSP00000360025	0	0	0	0	0	0	0	0.171	0.171
ANXA8	CDKN1A	9606.ENSP00000478026	9606.ENSP00000384849	0	0	0	0	0	0	0	0.329	0.329
ANXA8	IL6	9606.ENSP00000478026	9606.ENSP00000385675	0	0	0	0	0	0	0	0.466	0.465
ANXA8	CD44	9606.ENSP00000478026	9606.ENSP00000398632	0	0	0	0	0	0	0	0.459	0.459
ANXA8	SERPINA1	9606.ENSP00000478026	9606.ENSP00000416066	0	0	0	0	0	0	0	0.194	0.194
ANXA8	TGFBI	9606.ENSP00000478026	9606.ENSP00000416330	0	0	0	0	0.069	0	0	0.202	0.225
ANXA8	SERPINH1	9606.ENSP00000478026	9606.ENSP00000434412	0	0	0	0	0	0	0	0.188	0.188
ANXA8	FPR1	9606.ENSP00000478026	9606.ENSP00000471493	0	0	0	0	0	0	0	0.358	0.358
ANXA8	MYC	9606.ENSP00000478026	9606.ENSP00000479618	0	0	0	0	0	0	0	0.427	0.426
ANXA8	VEGFA	9606.ENSP00000478026	9606.ENSP00000478570	0	0	0	0	0	0	0	0.458	0.457
APOBEC3A	GADD45B	9606.ENSP00000384359	9606.ENSP00000215631	0	0	0	0	0	0.065	0	0.152	0.173
APOBEC3A	SLC11A1	9606.ENSP00000384359	9606.ENSP00000233202	0	0	0	0	0.175	0	0	0	0.175
APOBEC3A	CXCR2	9606.ENSP00000384359	9606.ENSP00000319635	0	0	0	0	0.158	0	0	0.048	0.164
APOBEC3A	S100A8	9606.ENSP00000384359	9606.ENSP00000357722	0	0	0	0	0.152	0	0	0	0.151
APOBEC3A	FPR1	9606.ENSP00000384359	9606.ENSP00000471493	0	0	0	0	0.158	0	0	0.050	0.165
APOBEC3A	MYC	9606.ENSP00000384359	9606.ENSP00000479618	0	0	0	0	0.052	0	0	0.292	0.300
APOL4	TNFSF14	9606.ENSP00000338260	9606.ENSP00000469049	0	0	0	0	0	0	0	0.181	0.181
APOL4	STEAP4	9606.ENSP00000338260	9606.ENSP00000369419	0	0	0	0	0	0	0	0.181	0.181
APOL4	IL18R1	9606.ENSP00000338260	9606.ENSP00000387211	0	0	0	0	0	0	0	0.249	0.249
ARID5A	GADD45B	9606.ENSP00000350078	9606.ENSP00000215631	0	0	0	0	0.117	0	0	0.161	0.228
ARID5A	IL1B	9606.ENSP00000350078	9606.ENSP00000263341	0	0	0	0	0.089	0	0	0.140	0.183
ARID5A	BATF	9606.ENSP00000350078	9606.ENSP00000286639	0	0	0	0	0.098	0	0	0.198	0.245
ARID5A	SOCS3	9606.ENSP00000350078	9606.ENSP00000330341	0	0	0	0	0.108	0	0	0.109	0.172
ARID5A	POTEH	9606.ENSP00000350078	9606.ENSP00000340610	0	0	0	0	0	0.227	0	0.085	0.262
ARID5A	CEBPD	9606.ENSP00000350078	9606.ENSP00000386165	0	0	0	0	0.088	0	0	0.113	0.156
ARID5A	FPR1	9606.ENSP00000350078	9606.ENSP00000471493	0	0	0	0	0.097	0	0	0.106	0.158
ARID5A	CISH	9606.ENSP00000350078	9606.ENSP00000409346	0	0	0	0	0.115	0	0	0.093	0.163
ARID5A	SLC39A14	9606.ENSP00000350078	9606.ENSP00000352779	0	0	0	0	0	0	0	0.183	0.183
ARID5A	GPR84	9606.ENSP00000350078	9606.ENSP00000450310	0	0	0	0	0.115	0	0	0.142	0.208
ARID5A	GBP2	9606.ENSP00000350078	9606.ENSP00000359497	0	0	0	0	0.127	0.108	0	0.081	0.222
ARID5A	STEAP4	9606.ENSP00000350078	9606.ENSP00000369419	0	0	0	0	0	0	0	0.252	0.252
ARID5A	POTEG	9606.ENSP00000350078	9606.ENSP00000448062	0	0	0	0	0	0.227	0	0.085	0.262
ARID5A	IL6	9606.ENSP00000350078	9606.ENSP00000385675	0	0	0	0	0.063	0	0	0.265	0.281
ARID5A	CASZ1	9606.ENSP00000350078	9606.ENSP00000366221	0	0	0	0	0.060	0	0	0.268	0.283
ARID5A	ZFP36	9606.ENSP00000350078	9606.ENSP00000469647	0	0	0	0	0.153	0.101	0	0.229	0.362
ARID5A	ZC3H12A	9606.ENSP00000350078	9606.ENSP00000362179	0	0	0	0	0.160	0	0	0.616	0.664
BACE2	TFPI2	9606.ENSP00000332979	9606.ENSP00000222543	0	0	0	0	0.091	0.111	0	0	0.157
BACE2	FABP4	9606.ENSP00000332979	9606.ENSP00000256104	0	0	0	0	0	0.148	0	0.114	0.212
BACE2	NFIL3	9606.ENSP00000332979	9606.ENSP00000297689	0	0	0	0	0	0	0	0.216	0.216
BACE2	TM4SF1	9606.ENSP00000332979	9606.ENSP00000304277	0	0	0	0	0.137	0	0	0.090	0.181
BACE2	IL1R2	9606.ENSP00000332979	9606.ENSP00000330959	0	0	0	0	0	0	0	0.365	0.365
BACE2	KCNJ15	9606.ENSP00000332979	9606.ENSP00000331698	0	0	0	0	0	0	0	0.170	0.170
BACE2	RIPPLY3	9606.ENSP00000332979	9606.ENSP00000331734	0	0	0	0	0	0	0	0.552	0.552
BACE2	RIPK4	9606.ENSP00000332979	9606.ENSP00000332454	0	0	0	0	0.110	0.077	0	0.090	0.187
BACE2	ZFP36	9606.ENSP00000332979	9606.ENSP00000469647	0	0	0	0	0.062	0.148	0	0	0.166
BACE2	MYC	9606.ENSP00000332979	9606.ENSP00000479618	0	0	0	0	0.062	0	0	0.152	0.170
BACE2	TKTL1	9606.ENSP00000332979	9606.ENSP00000358931	0	0	0	0	0.062	0.138	0	0.058	0.171
BATF	OSM	9606.ENSP00000286639	9606.ENSP00000215781	0	0	0	0	0.213	0	0	0.122	0.280
BATF	CD160	9606.ENSP00000286639	9606.ENSP00000235933	0	0	0	0	0	0	0	0.411	0.411
BATF	MYO1G	9606.ENSP00000286639	9606.ENSP00000258787	0	0	0	0	0.205	0	0	0	0.205
BATF	TLR2	9606.ENSP00000286639	9606.ENSP00000260010	0	0	0	0	0.156	0.056	0	0.123	0.240
BATF	IL1B	9606.ENSP00000286639	9606.ENSP00000263341	0	0	0	0	0.120	0	0	0.437	0.483
BATF	IL18RAP	9606.ENSP00000286639	9606.ENSP00000264260	0	0	0	0	0.133	0.071	0	0.143	0.249
BATF	BCL2A1	9606.ENSP00000286639	9606.ENSP00000267953	0	0	0	0	0.266	0	0	0.054	0.276
BATF	FCGR2A	9606.ENSP00000286639	9606.ENSP00000271450	0	0	0	0	0.109	0	0	0.096	0.160
BATF	GPR84	9606.ENSP00000286639	9606.ENSP00000450310	0	0	0	0	0.152	0	0	0	0.151
BATF	FOSL1	9606.ENSP00000286639	9606.ENSP00000310170	0	0	0	0.751	0	0	0	0.529	0.162
BATF	S100A9	9606.ENSP00000286639	9606.ENSP00000357727	0	0	0	0	0.171	0	0	0	0.171
BATF	ZC3H12A	9606.ENSP00000286639	9606.ENSP00000362179	0	0	0	0	0.119	0	0	0.098	0.172
BATF	IL1R2	9606.ENSP00000286639	9606.ENSP00000330959	0	0	0	0	0.110	0.071	0	0.094	0.185
BATF	IL27	9606.ENSP00000286639	9606.ENSP00000349365	0	0	0	0	0.137	0	0	0.096	0.187
BATF	GBP2	9606.ENSP00000286639	9606.ENSP00000359497	0	0	0	0	0.152	0	0	0.081	0.187
BATF	TEAD4	9606.ENSP00000286639	9606.ENSP00000352926	0	0	0	0	0	0.149	0	0.118	0.217
BATF	SOCS1	9606.ENSP00000286639	9606.ENSP00000329418	0	0	0	0	0.098	0	0	0.195	0.243
BATF	CISH	9606.ENSP00000286639	9606.ENSP00000409346	0	0	0	0	0.118	0	0	0.181	0.246
BATF	CCL20	9606.ENSP00000286639	9606.ENSP00000351671	0	0	0	0	0.076	0	0	0.282	0.308
BATF	IL18R1	9606.ENSP00000286639	9606.ENSP00000387211	0	0	0	0	0.070	0.071	0	0.270	0.314
BATF	SOCS3	9606.ENSP00000286639	9606.ENSP00000330341	0	0	0	0	0.080	0	0	0.294	0.323
BATF	CD44	9606.ENSP00000286639	9606.ENSP00000398632	0	0	0	0	0.062	0	0	0.323	0.337
BATF	IL2RA	9606.ENSP00000286639	9606.ENSP00000369293	0	0	0	0	0.111	0	0	0.406	0.449
BATF	IL6	9606.ENSP00000286639	9606.ENSP00000385675	0	0	0	0	0.063	0	0	0.467	0.479
BATF	NFIL3	9606.ENSP00000286639	9606.ENSP00000297689	0	0	0	0	0	0.299	0	0.370	0.539
BATF	PIM1	9606.ENSP00000286639	9606.ENSP00000362608	0	0	0	0	0.065	0.078	0.900	0	0.906
BATF	MYC	9606.ENSP00000286639	9606.ENSP00000479618	0	0	0	0	0	0	0.900	0.310	0.928
BATF	CEBPD	9606.ENSP00000286639	9606.ENSP00000386165	0	0	0	0	0	0.302	0.900	0.146	0.935
BCL2A1	GADD45B	9606.ENSP00000267953	9606.ENSP00000215631	0	0	0	0	0.076	0	0	0.325	0.350
BCL2A1	OSM	9606.ENSP00000267953	9606.ENSP00000215781	0	0	0	0	0.332	0	0	0.082	0.360
BCL2A1	TIMP1	9606.ENSP00000267953	9606.ENSP00000218388	0	0	0	0	0.065	0	0	0.151	0.173
BCL2A1	CCL2	9606.ENSP00000267953	9606.ENSP00000225831	0	0	0	0	0.090	0	0	0.325	0.359
BCL2A1	LILRB3	9606.ENSP00000267953	9606.ENSP00000245620	0	0	0	0	0.213	0	0	0.045	0.216
BCL2A1	FABP4	9606.ENSP00000267953	9606.ENSP00000256104	0	0	0	0	0	0	0	0.180	0.179
BCL2A1	EMP1	9606.ENSP00000267953	9606.ENSP00000256951	0	0	0	0	0	0	0	0.171	0.171
BCL2A1	MYO1G	9606.ENSP00000267953	9606.ENSP00000258787	0	0	0	0	0.257	0	0	0.212	0.389
BCL2A1	TLR2	9606.ENSP00000267953	9606.ENSP00000260010	0	0	0	0	0.197	0	0	0.254	0.375
BCL2A1	THBS1	9606.ENSP00000267953	9606.ENSP00000260356	0	0	0	0	0	0	0	0.163	0.163
BCL2A1	IL1B	9606.ENSP00000267953	9606.ENSP00000263341	0	0	0	0	0.433	0	0	0.455	0.678
BCL2A1	TNFRSF8	9606.ENSP00000267953	9606.ENSP00000263932	0	0	0	0	0.108	0	0	0.161	0.219
BCL2A1	IL18RAP	9606.ENSP00000267953	9606.ENSP00000264260	0	0	0	0	0.194	0	0	0.107	0.249
BCL2A1	TYMP	9606.ENSP00000267953	9606.ENSP00000379038	0	0	0	0	0.152	0	0	0	0.151
BCL2A1	CHI3L2	9606.ENSP00000267953	9606.ENSP00000437082	0	0	0	0	0.131	0	0	0.062	0.151
BCL2A1	IL27	9606.ENSP00000267953	9606.ENSP00000349365	0	0	0	0	0.155	0	0	0	0.154
BCL2A1	CISH	9606.ENSP00000267953	9606.ENSP00000409346	0	0	0	0	0.076	0	0	0.123	0.155
BCL2A1	CEBPD	9606.ENSP00000267953	9606.ENSP00000386165	0	0	0	0	0.076	0	0	0.125	0.156
BCL2A1	FPR1	9606.ENSP00000267953	9606.ENSP00000471493	0	0	0	0	0.128	0	0	0.075	0.158
BCL2A1	CD14	9606.ENSP00000267953	9606.ENSP00000304236	0	0	0	0	0.159	0	0	0	0.159
BCL2A1	SLAMF8	9606.ENSP00000267953	9606.ENSP00000289707	0	0	0	0	0.172	0	0	0	0.172
BCL2A1	RAB44	9606.ENSP00000267953	9606.ENSP00000481054	0	0	0	0	0.152	0	0	0.069	0.177
BCL2A1	CD163	9606.ENSP00000267953	9606.ENSP00000352071	0	0	0	0	0.077	0	0	0.146	0.178
BCL2A1	SOCS1	9606.ENSP00000267953	9606.ENSP00000329418	0	0	0	0	0.087	0	0	0.140	0.181
BCL2A1	VDR	9606.ENSP00000267953	9606.ENSP00000447173	0	0	0	0	0.063	0.057	0	0.150	0.183
BCL2A1	SCNN1A	9606.ENSP00000267953	9606.ENSP00000353292	0	0	0	0	0	0	0	0.184	0.183
BCL2A1	TNFRSF10D	9606.ENSP00000267953	9606.ENSP00000310263	0	0	0	0	0	0	0	0.184	0.184
BCL2A1	ZFP36	9606.ENSP00000267953	9606.ENSP00000469647	0	0	0	0	0.098	0	0	0.134	0.185
BCL2A1	IL2RA	9606.ENSP00000267953	9606.ENSP00000369293	0	0	0	0	0.096	0	0	0.143	0.192
BCL2A1	PLAUR	9606.ENSP00000267953	9606.ENSP00000339328	0	0	0	0	0.124	0	0	0.126	0.201
BCL2A1	SERPINA1	9606.ENSP00000267953	9606.ENSP00000416066	0	0	0	0	0.165	0	0	0.104	0.220
BCL2A1	FCGR2A	9606.ENSP00000267953	9606.ENSP00000271450	0	0	0	0	0.177	0	0	0.096	0.224
BCL2A1	IL18R1	9606.ENSP00000267953	9606.ENSP00000387211	0	0	0	0	0.123	0	0	0.167	0.239
BCL2A1	CCL8	9606.ENSP00000267953	9606.ENSP00000378118	0	0	0	0	0.170	0	0	0.124	0.242
BCL2A1	S100A8	9606.ENSP00000267953	9606.ENSP00000357722	0	0	0	0	0.243	0	0	0.045	0.246
BCL2A1	SOCS3	9606.ENSP00000267953	9606.ENSP00000330341	0	0	0	0	0.098	0	0	0.204	0.251
BCL2A1	CDKN1A	9606.ENSP00000267953	9606.ENSP00000384849	0	0	0	0	0	0	0	0.264	0.264
BCL2A1	SIGLEC7	9606.ENSP00000267953	9606.ENSP00000323328	0	0	0	0	0.267	0	0	0	0.267
BCL2A1	GBP2	9606.ENSP00000267953	9606.ENSP00000359497	0	0	0	0	0.225	0	0	0.104	0.276
BCL2A1	ZC3H12A	9606.ENSP00000267953	9606.ENSP00000362179	0	0	0	0	0.146	0	0	0.191	0.280
BCL2A1	S100A9	9606.ENSP00000267953	9606.ENSP00000357727	0	0	0	0	0.301	0	0	0	0.301
BCL2A1	CD44	9606.ENSP00000267953	9606.ENSP00000398632	0	0	0	0	0.117	0	0	0.244	0.304
BCL2A1	IL1R2	9606.ENSP00000267953	9606.ENSP00000330959	0	0	0	0	0.213	0	0	0.165	0.315
BCL2A1	VEGFA	9606.ENSP00000267953	9606.ENSP00000478570	0	0	0	0	0	0	0	0.324	0.323
BCL2A1	GADD45A	9606.ENSP00000267953	9606.ENSP00000360025	0	0	0	0	0	0	0	0.369	0.369
BCL2A1	GPR84	9606.ENSP00000267953	9606.ENSP00000450310	0	0	0	0	0.337	0	0	0.108	0.383
BCL2A1	CCL20	9606.ENSP00000267953	9606.ENSP00000351671	0	0	0	0	0.266	0	0	0.265	0.437
BCL2A1	IL6	9606.ENSP00000267953	9606.ENSP00000385675	0	0	0	0	0.109	0	0	0.464	0.502
BCL2A1	MYC	9606.ENSP00000267953	9606.ENSP00000479618	0	0	0	0	0	0.057	0	0.581	0.588
BCO1	MOGAT2	9606.ENSP00000258168	9606.ENSP00000198801	0	0	0	0	0.098	0	0	0.277	0.320
C10orf10	GPRC5A	9606.ENSP00000298295	9606.ENSP00000014914	0	0	0	0	0	0	0	0.167	0.167
C10orf10	RNF122	9606.ENSP00000298295	9606.ENSP00000256257	0	0	0	0	0	0	0	0.180	0.179
C10orf10	STC2	9606.ENSP00000298295	9606.ENSP00000265087	0	0	0	0	0	0	0	0.345	0.345
C10orf10	NFIL3	9606.ENSP00000298295	9606.ENSP00000297689	0	0	0	0	0	0	0	0.257	0.257
C10orf10	GBP2	9606.ENSP00000298295	9606.ENSP00000359497	0	0	0	0	0	0	0	0.166	0.165
C1R	TIMP1	9606.ENSP00000438615	9606.ENSP00000218388	0	0	0	0	0.096	0	0	0.182	0.229
C1R	TFPI2	9606.ENSP00000438615	9606.ENSP00000222543	0	0	0	0	0.089	0.143	0	0.057	0.199
C1R	SERPINE1	9606.ENSP00000438615	9606.ENSP00000223095	0	0	0	0	0.088	0.120	0	0.150	0.258
C1R	CCL2	9606.ENSP00000438615	9606.ENSP00000225831	0	0	0	0	0.104	0	0	0.260	0.308
C1R	COL1A1	9606.ENSP00000438615	9606.ENSP00000225964	0	0	0	0	0.211	0	0	0.124	0.279
C1R	ULBP1	9606.ENSP00000438615	9606.ENSP00000229708	0	0	0	0	0	0	0	0.167	0.167
C1R	SLC11A1	9606.ENSP00000438615	9606.ENSP00000233202	0	0	0	0	0	0	0	0.259	0.259
C1R	CD93	9606.ENSP00000438615	9606.ENSP00000246006	0	0	0	0	0	0	0	0.415	0.415
C1R	EMP1	9606.ENSP00000438615	9606.ENSP00000256951	0	0	0	0	0.104	0	0	0.091	0.150
C1R	TLR2	9606.ENSP00000438615	9606.ENSP00000260010	0	0	0	0	0.062	0.056	0	0.234	0.262
C1R	THBS1	9606.ENSP00000438615	9606.ENSP00000260356	0	0	0	0	0.089	0	0	0.285	0.321
C1R	IL1B	9606.ENSP00000438615	9606.ENSP00000263341	0	0	0	0	0.062	0	0	0.321	0.335
C1R	CP	9606.ENSP00000438615	9606.ENSP00000264613	0	0	0	0	0.198	0	0	0.294	0.409
C1R	FCGR2A	9606.ENSP00000438615	9606.ENSP00000271450	0	0	0	0	0.049	0	0	0.193	0.199
C1R	OSMR	9606.ENSP00000438615	9606.ENSP00000274276	0	0	0	0	0.135	0	0	0.075	0.165
C1R	ST14	9606.ENSP00000438615	9606.ENSP00000278742	0	0	0	0.588	0	0	0	0.406	0.191
C1R	PTGIR	9606.ENSP00000438615	9606.ENSP00000291294	0	0	0	0	0	0.102	0	0.120	0.176
C1R	CD14	9606.ENSP00000438615	9606.ENSP00000304236	0	0	0	0	0.077	0	0	0.124	0.156
C1R	SOCS1	9606.ENSP00000438615	9606.ENSP00000329418	0	0	0	0	0.063	0	0	0.174	0.193
C1R	F3	9606.ENSP00000438615	9606.ENSP00000334145	0	0	0	0	0	0	0	0.294	0.294
C1R	CCL20	9606.ENSP00000438615	9606.ENSP00000351671	0	0	0	0	0	0	0	0.163	0.163
C1R	CD163	9606.ENSP00000438615	9606.ENSP00000352071	0	0	0	0	0.119	0	0	0.458	0.503
C1R	CR2	9606.ENSP00000438615	9606.ENSP00000356024	0	0	0	0	0.049	0	0	0.189	0.196
C1R	S100A8	9606.ENSP00000438615	9606.ENSP00000357722	0	0	0	0	0	0	0	0.168	0.168
C1R	GBP2	9606.ENSP00000438615	9606.ENSP00000359497	0	0	0	0	0.090	0	0	0.167	0.209
C1R	C8B	9606.ENSP00000438615	9606.ENSP00000360281	0	0	0	0	0.062	0	0	0.532	0.542
C1R	VSIG4	9606.ENSP00000438615	9606.ENSP00000363869	0	0	0	0	0.101	0	0	0.427	0.463
C1R	COL4A1	9606.ENSP00000438615	9606.ENSP00000364979	0	0	0	0	0.132	0	0	0.085	0.171
C1R	THBD	9606.ENSP00000438615	9606.ENSP00000366307	0	0	0	0	0.062	0	0	0.241	0.257
C1R	MEDAG	9606.ENSP00000438615	9606.ENSP00000369849	0	0	0	0	0.164	0	0	0	0.163
C1R	IL6	9606.ENSP00000438615	9606.ENSP00000385675	0	0	0	0	0.070	0	0	0.346	0.365
C1R	CEBPD	9606.ENSP00000438615	9606.ENSP00000386165	0	0	0	0	0.088	0.057	0	0.152	0.207
C1R	CD44	9606.ENSP00000438615	9606.ENSP00000398632	0	0	0	0	0.066	0	0	0.280	0.299
C1R	HLA-G	9606.ENSP00000438615	9606.ENSP00000412927	0	0	0	0	0	0	0	0.152	0.151
C1R	SERPINA1	9606.ENSP00000438615	9606.ENSP00000416066	0	0	0	0	0.082	0.120	0	0.366	0.443
C1R	TGFBI	9606.ENSP00000438615	9606.ENSP00000416330	0	0	0	0	0.117	0	0	0.109	0.180
C1R	SERPINH1	9606.ENSP00000438615	9606.ENSP00000434412	0	0	0	0	0.076	0.120	0	0.123	0.224
C1R	RAB44	9606.ENSP00000438615	9606.ENSP00000481054	0	0	0	0	0	0.154	0	0	0.153
C1R	HAMP	9606.ENSP00000438615	9606.ENSP00000471894	0	0	0	0	0.062	0	0	0.185	0.202
C1R	VEGFA	9606.ENSP00000438615	9606.ENSP00000478570	0	0	0	0	0.069	0	0	0.218	0.240
C2CD4A	IL1B	9606.ENSP00000347712	9606.ENSP00000263341	0	0	0	0	0	0	0	0.398	0.398
C2CD4A	TM4SF1	9606.ENSP00000347712	9606.ENSP00000304277	0	0	0	0	0	0	0	0.153	0.153
C2CD4A	POTEH	9606.ENSP00000347712	9606.ENSP00000340610	0	0	0	0	0	0	0	0.283	0.282
C8B	TFPI2	9606.ENSP00000360281	9606.ENSP00000222543	0	0	0	0	0.065	0.134	0	0	0.155
C8B	CD93	9606.ENSP00000360281	9606.ENSP00000246006	0	0	0	0	0	0	0	0.180	0.180
C8B	IL18RAP	9606.ENSP00000360281	9606.ENSP00000264260	0	0	0	0	0.062	0	0	0.657	0.664
C8B	CP	9606.ENSP00000360281	9606.ENSP00000264613	0	0	0	0	0.181	0	0	0.071	0.206
C8B	VASN	9606.ENSP00000360281	9606.ENSP00000306864	0	0	0	0	0	0	0	0.258	0.258
C8B	CATSPER1	9606.ENSP00000360281	9606.ENSP00000309052	0	0	0	0	0	0.065	0	0.134	0.155
C8B	NLRP6	9606.ENSP00000360281	9606.ENSP00000309767	0	0	0	0	0.065	0	0	0.259	0.277
C8B	SLC25A47	9606.ENSP00000360281	9606.ENSP00000354886	0	0	0	0	0.282	0	0	0	0.282
C8B	MATN4	9606.ENSP00000360281	9606.ENSP00000361842	0	0	0	0	0	0.172	0	0	0.171
C8B	SERPINA1	9606.ENSP00000360281	9606.ENSP00000416066	0	0	0	0	0.187	0	0	0.325	0.428
CALCA	TIMP1	9606.ENSP00000331746	9606.ENSP00000218388	0	0	0	0	0	0	0	0.212	0.212
CALCA	SERPINE1	9606.ENSP00000331746	9606.ENSP00000223095	0	0	0	0	0	0	0	0.170	0.169
CALCA	CCL2	9606.ENSP00000331746	9606.ENSP00000225831	0	0	0	0	0	0	0	0.400	0.400
CALCA	COL1A1	9606.ENSP00000331746	9606.ENSP00000225964	0	0	0	0	0	0	0	0.193	0.193
CALCA	LOX	9606.ENSP00000331746	9606.ENSP00000231004	0	0	0	0	0	0	0	0.309	0.309
CALCA	LIF	9606.ENSP00000331746	9606.ENSP00000249075	0	0	0	0	0	0	0	0.246	0.245
CALCA	EMP1	9606.ENSP00000331746	9606.ENSP00000256951	0	0	0	0	0	0	0	0.329	0.329
CALCA	TLR2	9606.ENSP00000331746	9606.ENSP00000260010	0	0	0	0	0	0	0	0.204	0.204
CALCA	THBS1	9606.ENSP00000331746	9606.ENSP00000260356	0	0	0	0	0	0	0	0.180	0.179
CALCA	IL1B	9606.ENSP00000331746	9606.ENSP00000263341	0	0	0	0	0	0	0	0.566	0.566
CALCA	STC2	9606.ENSP00000331746	9606.ENSP00000265087	0	0	0	0	0	0	0	0.225	0.225
CALCA	PTGIR	9606.ENSP00000331746	9606.ENSP00000291294	0	0	0	0	0	0	0	0.156	0.156
